Romeo y Julieta Escudos Edicion Limitada 2007                           ,25     ,26.00  ,650.00€ ,category-cuban-cigars   ,                          ,
Aged Partagas Serie D N°5 2011                                          ,25     ,11.40  ,285.00€ ,category-cuban-cigars   ,                          ,
Aged Partagas Presidentes 2007                                          ,25     ,15.40  ,385.00€ ,category-cuban-cigars   ,                          ,
Aged Sancho Panza Belicosos 2005                                        ,25     ,15.80  ,395.00€ ,category-cuban-cigars   ,                          ,
Aged Hoyo de Monterrey Epicure No. 1 2005                               ,25     ,17.00  ,425.00€ ,category-cuban-cigars   ,                          ,
Aged Sancho Panza Molinos 2007                                          ,25     ,16.00  ,400.00€ ,category-cuban-cigars   ,                          ,
Romeo y Julieta Petit Piramides Ed. Lim. 2005                           ,25     ,32.40  ,810.00€ ,category-cuban-cigars   ,                          ,
Aged El Rey Del Mundo Choix Suprême 2007                                ,25     ,14.00  ,350.00€ ,category-cuban-cigars   ,                          ,
Aged Sancho Panza Belicosos 2012                                        ,25     ,14.00  ,350.00€ ,category-cuban-cigars   ,                          ,
Aged Hoyo de Monterrey Petit Robusto 2006                               ,25     ,12.00  ,300.00€ ,category-cuban-cigars   ,                          ,
Aged Romeo y Julieta Exhibicion N°3 2009                                ,25     ,14.00  ,350.00€ ,category-cuban-cigars   ,                          ,
Aged Cuaba Exclusivos 2001                                              ,25     ,12.32  ,308.00€ ,category-cuban-cigars   ,                          ,
Aged Punch Double Coronas 2003                                          ,1      ,26.00  ,26.00€  ,category-cuban-cigars   ,                          ,
Aged Montecristo A 2002                                                 ,1      ,50.00  ,50.00€  ,category-cuban-cigars   ,                          ,
Aged H. Upmann Magnum 46 2008                                           ,25     ,12.80  ,320.00€ ,category-cuban-cigars   ,                          ,
Aged H. Upmann Magnum 46 2011                                           ,25     ,12.60  ,315.00€ ,category-cuban-cigars   ,                          ,
Aged Diplomaticos N°3 2001 - 2002                                       ,25     ,11.20  ,280.00€ ,category-cuban-cigars   ,                          ,
Aged Ramon Allones Specially Selected Gran Robusto Ed. Reg. Benelux 2008,1      ,25.00  ,25.00€  ,category-cuban-cigars   ,                          ,
Aged Punch Royal Seleccion No. 12 2007                                  ,25     ,20.00  ,500.00€ ,category-cuban-cigars   ,                          ,
Aged Hoyo de Monterrey Epicure N.2 2011                                 ,25     ,12.00  ,300.00€ ,category-cuban-cigars   ,                          ,
Aged Montecristo Open Master 2010                                       ,20     ,14.00  ,280.00€ ,category-cuban-cigars   ,                          ,
Partagas Coronas Gordas Añejados                                        ,25     ,15.00  ,375.00€ ,category-cuban-cigars   ,                          ,
Aged Saint Luis Rey Serie A 2011                                        ,1      ,12.00  ,12.00€  ,category-cuban-cigars   ,                          ,
Aged Vegueros Especiales N.1 2001                                       ,25     ,13.52  ,338.00€ ,category-cuban-cigars   ,                          ,
Aged Hoyo de Monterrey Epicure N.2 2008                                 ,25     ,16.60  ,415.00€ ,category-cuban-cigars   ,                          ,
H. Upmann N°2 Reserva                                                   ,20     ,62.50  ,1250.00€,category-cuban-cigars   ,                          ,
Montecristo Edmundo 375 Aniversario Jar                                 ,14     ,35.35  ,495.00€ ,category-cuban-cigars   ,                          ,
Montecristo Exclusive Offer                                             ,4      ,43.75  ,175.00€ ,category-cuban-cigars   ,                          ,
Romeo y Julieta Short Churchil Jar                                      ,25     ,22.00  ,550.00€ ,category-cuban-cigars   ,                          ,
Partagas Factory Book                                                   ,24     ,52.08  ,1250.00€,category-cuban-cigars   ,                          ,
Travel Retail Selection                                                 ,3      ,1500.00,115.00€ ,category-cuban-cigars   ,                          ,
Cuaba Bariay Collecion Book 2012                                        ,1      ,5950.00,1500.00€,category-cuban-cigars   ,                          ,
Por Larranaga Robusto Superiores Edicion Regionales Andorra             ,25     ,9995.00,950.00€ ,category-cuban-cigars   ,                          ,
Partagas Lusitanias Gran Reserva Cosecha 2007                           ,15     ,9995.00,1500.00€,category-cuban-cigars   ,                          ,
Vintage Davidoff Chateau Latour                                         ,25     ,83.33  ,7500.00€,category-cuban-cigars   ,                          ,
Vintage Davidoff Chateau-Margaux                                        ,25     ,55.55  ,4750.00€,category-cuban-cigars   ,                          ,
La Casa Del Habano Knokke - Gent Jars set                               ,1      ,9995.00,3550.00€,category-cuban-cigars   ,                          ,
Vintage Davidoff N°2                                                    ,25     ,70.00  ,2500.00€,category-cuban-cigars   ,                          ,
Cohiba Robustos Supremos Ed. Lim. 2014 Triple Banded                    ,1      ,85.00  ,70.00€  ,category-cuban-cigars   ,                          ,
Cohiba 1966 Ed. Lim. 2011                                               ,10     ,3000.00,850.00€ ,category-cuban-cigars   ,                          ,
Vintage Davidoff 5000                                                   ,25     ,40.00  ,6000.00€,category-cuban-cigars   ,                          ,
Romeo y Julieta Hermosos No. 1 EL 2003                                  ,25     ,       ,1000.00€,category-cuban-cigars   ,                          ,
Aged Hoyo de Monterrey Epicure No. 1 2005                               ,25     ,17.00  ,425.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Aged Hoyo de Monterrey Petit Robusto 2006                               ,25     ,12.00  ,300.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Double Coronas                                        ,50     ,17.00  ,850.00€ ,category-cuban-cigars   ,cuban-cigars              ,
Hoyo de Monterrey Epicure de Luxe                                       ,10     ,11.40  ,114.00€ ,category-cuban-cigars   ,cuban-cigars              ,
